property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
83617,-37.85243988,144.994278,19 Victoria Street,WINDSOR,6012000,house,2008,2,1,0,SC_066,575,19957,447,11,0,hospital_012,464,S_115,1082
40777,-37.690577,145.072782,5 Lynch Avenue,BUNDOORA,9880000,house,2011,5,2,2,SC_062,4472,19984,2467,34,0,hospital_041,872,S_155,1819
57849,-37.828213,145.1562,22 Jeffery Street,BLACKBURN,17360000,house,2015,4,1,1,SC_002,1664,19898,1057,35,0,hospital_060,528,S_018,858
4140,-37.847332,144.872187,15 Challis Street,NEWPORT,12160000,house,2016,3,1,1,SC_033,3207,19994,1127,20,0,hospital_141,2389,S_056,2624
55503,-37.847611,145.092607,30 Fairview Avenue,CAMBERWELL,3720000,house,2016,2,2,1,SC_042,3311,19849,1150,34,0,hospital_089,1100,S_112,2098
42550,-37.768464,145.056584,7 The Righi,EAGLEMONT,1760000,house,2014,2,1,2,SC_001,1303,19934,590,25,0,hospital_046,1218,S_219,1308
55868,-37.8330762,145.0700266,654 Riversdale Road,CAMBERWELL,11900000,house,2005,4,1,0,SC_099,1434,19852,178,28,0,hospital_168,1954,S_160,230
1521,-37.803568,144.888031,9 Margaret Street,SEDDON,8280000,house,2015,4,1,2,SC_043,2580,20023,308,19,0,hospital_056,1172,S_201,932
51530,-37.79232,145.136495,53 Church Road,DONCASTER,6300000,house,2015,3,1,2,SC_091,1092,19897,3189,36,0,hospital_154,2803,S_188,1248
15483,-37.740334,144.910894,8 Carnarvon Road,STRATHMORE,17640000,house,2015,4,3,2,SC_082,847,20036,1169,23,0,hospital_184,557,S_197,468
29444,-37.771644,145.011077,145a Victoria Road,NORTHCOTE,9594000,house,2012,3,1,3,SC_001,2734,19929,876,16,0,hospital_035,1012,S_105,2382
76658,-37.920159,145.112724,2/16 Robinson Street,CLAYTON,7560000,house,2013,3,3,1,SC_087,4467,19915,850,39,0,hospital_083,675,S_169,825
12428,-37.699545,144.747728,162 Community Hub,HILLSIDE,7360000,house,2015,3,2,2,SC_048,3759,20000,2336,39,0,hospital_057,8977,S_163,730
7851,-37.776033,144.80169,36 Verdant Avenue,ARDEER,5664000,house,2010,3,1,2,SC_102,2891,20004,2032,28,0,hospital_057,2064,S_159,2214
89035,-37.94691849,145.033905,8 Panorama Avenue,HIGHETT,8880000,house,2009,3,2,1,SC_079,675,19872,719,40,0,hospital_110,1564,S_069,675
9340,-37.85471,144.715874,17 Ellesmere Way,TRUGANINA,6750000,house,2015,4,2,2,SC_053,1140,46468,3247,32,0,hospital_073,4062,S_007,2764
34562,-37.712694,145.011862,2B Carrol Street,RESERVOIR,6981000,house,2015,3,1,1,SC_103,3117,20009,572,33,0,hospital_139,1331,S_225,2013
17513,-37.710726,144.915676,6 Stanley Street,GLENROY,5484000,house,2012,2,1,2,SC_010,2554,20032,702,32,0,hospital_184,3636,S_209,902
4499,-37.842346,144.87609,48 Speight Street,NEWPORT,8120000,house,2015,2,1,0,SC_033,3113,19994,661,20,0,hospital_141,2613,S_056,2718
18218,-37.691274,144.913877,147 Langton Street,JACANA,4536000,house,2015,3,1,3,SC_059,2570,20031,463,34,0,hospital_104,4553,S_153,1619
92407,-37.983424,145.09069,7 Houston Street,MENTONE,7392000,house,2016,2,2,1,SC_003,1375,19864,1656,41,0,hospital_001,1759,S_003,1188
87299,-37.939863,145.012743,106 Thomas Street,HAMPTON,22680000,house,2013,4,2,1,SC_046,2247,19949,1011,27,0,hospital_036,842,S_088,968
87644,-37.935083,145.010823,34 Grout Street,HAMPTON,27390000,house,2015,5,2,2,SC_046,2465,19949,882,27,0,hospital_036,1028,S_088,785
81920,-37.986591,145.247311,2/26 Louis Street,DOVETON,4706000,house,2015,3,2,2,SC_077,2071,19888,3318,54,0,hospital_119,2492,S_195,1354
60732,-37.841712,145.192744,4 Locksley Chase,VERMONT,9360000,house,2012,4,2,2,SC_088,2747,19900,2639,40,0,hospital_192,2952,S_202,2457
53818,-37.82782364,144.9919281,81 Dover Street,CREMORNE,6520000,house,2009,3,1,0,SC_024,1951,19908,445,10,0,hospital_146,1128,S_102,2000
14651,-37.748582,144.923905,6 Curtis Street,ESSENDON,21600000,house,2014,4,2,2,SC_082,2290,20036,302,23,0,hospital_184,1799,S_197,1266
9256,-37.854111,144.715415,11 Abbington Drive,TRUGANINA,5220000,house,2013,4,2,2,SC_053,1071,46468,3316,32,0,hospital_073,4073,S_007,2833
22220,-37.736449,144.958185,2 Higinbotham Street,COBURG,7980000,house,2010,2,1,2,SC_030,840,19964,523,30,0,hospital_084,1964,S_172,849
85965,-37.90712,144.999821,103 St Andrews Street,BRIGHTON,3600000,house,2013,5,2,0,SC_015,4595,19952,348,20,0,hospital_156,891,S_151,469
55248,-37.844455,145.068029,2/37 Donna Buang Street,CAMBERWELL,15730000,house,2016,3,2,2,SC_099,2405,19850,664,32,0,hospital_168,1162,S_160,1084
12665,-37.717783,144.76823,21 Cottrell Court,DELAHEY,4745000,house,2015,3,2,0,SC_048,2896,20000,1926,39,0,hospital_057,6260,S_094,1861
79014,-37.93603134,145.1607056,36 Turner Close,SPRINGVALE,11660000,house,2009,4,2,2,SC_073,3987,19913,1629,44,0,hospital_076,3864,S_075,2100
63328,-37.82035065,145.2829437,10 Briar Rose Walk,CROYDON SOUTH,5550000,house,2009,3,2,2,SC_022,2367,19870,2712,50,0,hospital_164,2783,S_042,1702
96225,-37.912601,145.04187,8 Adelaide Street,MCKINNON,13530000,house,2014,4,2,2,SC_046,3010,19940,404,36,0,hospital_110,2320,S_107,771
46144,-37.730034,145.133711,53 Cressy Street,MONTMORENCY,9690000,house,2011,4,1,0,SC_009,5408,19986,1960,40,0,hospital_075,3700,S_194,2715
6640,-37.7848917,144.8229279,34 Forrest Street,ALBION,6851000,house,2010,3,1,1,SC_102,979,20004,820,28,0,hospital_174,1164,S_080,965
78040,-37.925486,145.187473,4 Peterleigh Place,MULGRAVE,13146000,house,2015,4,2,2,SC_073,2144,19913,4009,44,0,hospital_161,2683,S_067,1174
37248,-37.64771271,145.0225067,3 Pine Vale Court,EPPING,4800000,house,2009,3,1,2,SC_062,5569,20005,849,43,0,hospital_053,682,S_196,1544
50224,-37.773687,145.088029,4 Graeme Court,BULLEEN,11700000,house,2016,4,2,2,SC_009,957,19935,3034,26,0,hospital_194,2392,S_154,847
63875,-37.79558563,145.2998047,2/6 Timms Avenue,CROYDON,9090000,house,2008,3,2,1,SC_022,1521,19877,1638,55,0,hospital_164,4118,S_224,1180
69554,-37.860391,145.075931,14 Johnston Street,ASHBURTON,25870000,house,2015,4,2,3,SC_042,2331,19848,507,36,0,hospital_098,886,S_112,1705
83738,-37.849182,144.999761,24 Clarke Street,PRAHRAN,8400000,house,2015,2,1,0,SC_066,582,19947,552,20,0,hospital_097,276,S_115,500
30337,-37.765182,145.003138,7 Cleveland Street,NORTHCOTE,18960000,house,2015,3,2,2,SC_103,2851,20015,548,21,0,hospital_035,485,S_105,1571
94855,-37.90545273,145.0288696,15 Stewart Street,ORMOND,12220000,house,2009,3,2,2,SC_023,3480,19941,976,35,0,hospital_126,993,S_107,1950
9266,-37.854393,144.717899,11 Sonnet Way,TRUGANINA,4695000,house,2014,3,2,1,SC_053,1279,46468,3115,32,0,hospital_073,4224,S_007,2632
7385,-37.75102234,144.7694244,3 Cosma Court,ALBANVALE,3289000,house,2009,3,1,2,SC_048,3174,20002,2781,33,0,hospital_057,4104,S_070,367
39974,-37.70560837,145.0495911,2 Prospect Hill Dr,BUNDOORA,9570000,house,2008,5,3,2,SC_047,4040,19983,2850,31,0,hospital_037,801,S_155,898
56138,-37.854189,145.124681,11 Cypress Avenue,BURWOOD,8200000,house,2014,3,1,1,SC_042,3891,19875,2363,30,0,hospital_047,1480,S_097,868
59932,-37.819068,145.201785,4 Cochrane Street,MITCHAM,9280000,house,2010,4,1,2,SC_088,1953,19900,870,40,0,hospital_010,1173,S_202,2311
93524,-37.98921,145.079854,59 Bethell Avenue,PARKDALE,8250000,house,2014,3,2,2,SC_003,2168,19864,530,41,0,hospital_001,635,S_003,618
7031,-37.788389,144.838057,8 Servante Street,SUNSHINE,5785000,house,2014,3,1,0,SC_102,781,20021,455,25,0,hospital_174,1286,S_080,869
80906,-37.977321,145.199358,18 Lexton Avenue,DANDENONG,6240000,house,2015,5,2,1,SC_112,1755,19889,688,51,0,hospital_018,1280,S_183,1413
51623,-37.782684,145.101837,7 Outhwaite Avenue,DONCASTER,8606000,house,2011,3,1,0,SC_009,2087,19896,4103,34,0,hospital_194,1571,S_046,1474
82399,-37.996775,145.229748,75 Box Street,DOVETON,6375000,house,2016,3,1,3,SC_117,1440,19888,1913,54,0,hospital_119,1604,S_184,1580
75882,-37.899585,145.102011,2 York Avenue,OAKLEIGH,12920000,house,2014,2,2,2,SC_087,2182,19917,1206,34,0,hospital_166,350,S_026,2076
63003,-37.826194,145.242312,54 Heathmont Road,HEATHMONT,6750000,house,2011,3,1,1,SC_032,1909,19871,308,46,0,hospital_105,1677,S_190,1942
45718,-37.728694,145.129664,1 Quinn Way,MONTMORENCY,9825000,house,2014,4,2,2,SC_009,5288,19986,1655,40,0,hospital_075,3357,S_194,2923
18341,-37.67615,144.93879,18 Pyalong Crescent,DALLAS,3432000,house,2014,3,1,2,SC_072,3181,19960,1322,39,0,hospital_104,3263,S_153,1525
53493,-37.829933,145.010244,56 Gibdon Street,BURNLEY,12975000,house,2015,2,1,1,SC_038,1197,19906,354,12,0,hospital_122,1248,S_102,1172
41054,-37.715784,145.032834,7 Club Avenue,KINGSBURY,5408000,house,2016,3,1,1,SC_047,2543,20009,2233,33,0,hospital_025,920,S_225,1078
30037,-37.771735,144.997591,4 Eastment Street,NORTHCOTE,13787000,house,2016,2,1,0,SC_103,3599,20016,291,20,0,hospital_035,1333,S_105,2360
54939,-37.82373047,145.0597992,11-13 Victoria Road,CAMBERWELL,25850000,house,2009,4,3,2,SC_099,169,19853,330,24,0,hospital_064,1955,S_113,611
8217,-37.765486,144.778218,2 Barrwang Street,CAIRNLEA,6710000,house,2016,4,2,2,SC_048,4852,20003,2898,31,0,hospital_057,3240,S_159,1285
44447,-37.696605,145.134502,18 Stuart Street,ST HELENA,5960000,house,2013,3,2,2,SC_051,3385,19987,2221,44,0,hospital_075,2694,S_051,1307
14843,-37.746627,144.904619,86 McCracken Street,ESSENDON,24700000,house,2015,4,1,3,SC_082,1409,20036,1437,23,0,hospital_184,483,S_197,564
27689,-37.60707855,144.9336548,73 Langdon Crescent,CRAIGIEBURN,3825000,house,2009,3,2,0,SC_110,1132,40221,1034,45,0,hospital_104,4993,S_005,1128
6274,-37.789709,144.837759,17 McKay Street,SUNSHINE,7248000,house,2013,2,1,2,SC_102,900,20021,448,25,0,hospital_174,1414,S_080,988
61854,-37.808504,145.235691,36 Georges Road,RINGWOOD,3135000,house,2010,3,2,0,SC_032,767,19902,1012,44,0,hospital_105,712,S_190,551
1780,-37.81071,144.882331,137 Chirnside Street,KINGSVILLE,7632000,house,2009,3,1,1,SC_043,2637,19996,880,15,0,hospital_056,1986,S_201,1769
41935,-37.74715424,145.0775299,25 Rhonda Street,ROSANNA,7956000,house,2009,5,2,1,SC_017,1243,19936,1109,28,0,hospital_066,1653,S_100,1558
78586,-37.935819,145.153555,12 WHITESIDE ST,SPRINGVALE,10413000,house,2015,3,1,2,SC_073,4349,19914,1326,42,0,hospital_076,3291,S_075,1973
25781,-37.594704,144.906444,2  WATERWAY STREET,CRAIGIEBURN,3060000,house,2011,3,2,2,SC_016,682,40221,3347,45,0,hospital_104,6353,S_178,2431
11644,-37.780031,144.936341,99 Mooltan Street,TRAVANCORE,9990000,house,2014,3,2,2,SC_011,1796,19971,940,16,0,hospital_102,746,S_086,1089
18632,-37.666079,144.936312,3 Nyah Court,DALLAS,4675000,house,2013,3,1,0,SC_072,2110,19960,918,39,0,hospital_104,2212,S_153,1859
67058,-37.753339,145.337487,15 Baker Street,LILYDALE,10680000,house,2016,3,2,0,SC_084,2141,19876,931,61,0,hospital_151,1680,S_233,1217
93432,-38.017297,145.099622,5 Gale Street,ASPENDALE,6210000,house,2015,3,2,3,SC_003,5221,19862,1126,46,0,hospital_001,3786,S_119,1531
17909,-37.699961,144.905356,98 Moonee Boulevard,GLENROY,4016000,house,2012,4,1,1,SC_059,2222,20031,1069,34,0,hospital_184,4713,S_209,1774
79690,-37.991484,145.185211,14A Finchaven  Avenue,KEYSBOROUGH,8190000,house,2015,4,2,3,SC_057,1051,19889,1575,51,0,hospital_096,1268,S_079,1132
4287,-37.8283844,144.8749085,24 Stephenson Street,SPOTSWOOD,11475000,house,2007,4,2,0,SC_033,2482,19995,1001,18,0,hospital_056,4047,S_056,2621
17669,-37.700371,144.936242,74 Maude Avenue,GLENROY,5940000,house,2014,4,1,3,SC_030,3769,20032,1738,32,0,hospital_184,5414,S_004,772
76516,-37.916535,145.124596,10 Prince Street,CLAYTON,11550000,house,2010,3,1,2,SC_087,4905,19915,974,39,0,hospital_065,326,S_169,1171
52467,-37.812267,145.004804,16B Johnson Street,RICHMOND,7600000,house,2014,2,2,1,SC_083,2857,19977,1101,7,0,hospital_134,162,S_076,864
76129,-37.904926,145.082093,37 Dallas Avenue,HUGHESDALE,7330000,house,2013,3,2,1,SC_087,1838,19917,745,34,0,hospital_166,2190,S_167,1837
38915,-37.763916,145.039064,47 Ford Street,IVANHOE,8960000,house,2015,3,1,2,SC_001,505,19933,787,22,0,hospital_039,731,S_219,536
42666,-37.729131,145.097714,9 Grace Court,VIEWBANK,9945000,house,2015,3,2,2,SC_017,3923,19984,2365,34,0,hospital_075,2766,S_020,2728
37570,-37.640325,145.035022,57 Carlisle Drive,EPPING,6465000,house,2016,3,2,1,SC_062,4625,20005,1410,43,0,hospital_053,2058,S_196,2220
83627,-37.851707,144.985412,1B George Street,WINDSOR,5560000,house,2013,3,2,1,SC_066,869,19958,460,9,0,hospital_155,663,S_115,1792
92652,-37.997267,145.086856,12 Mac Crescent,PARKDALE,13120000,house,2011,5,2,2,SC_003,2915,19864,1034,41,0,hospital_001,1435,S_119,1201
550,-37.792617,144.884217,2 Stafford Street,FOOTSCRAY,7575000,house,2011,3,1,1,SC_043,2000,20023,1027,19,0,hospital_056,183,S_201,1513
8125,-37.758062,144.779798,15 Flowerdale Road,CAIRNLEA,9555000,house,2016,4,2,2,SC_107,4198,20002,2310,33,0,hospital_057,3065,S_152,746
95940,-37.907972,145.04226,53 Murray Road,ORMOND,12257000,house,2011,2,1,1,SC_041,2959,19940,434,36,0,hospital_126,2170,S_107,1286
86195,-37.927501,145.003497,16 Champion Street,BRIGHTON,11680000,house,2011,3,2,2,SC_046,3338,19949,1179,27,0,hospital_036,1661,S_088,1077
56044,-37.846508,145.064129,985 Toorak Road,CAMBERWELL,15000000,house,2015,3,2,1,SC_099,2524,19850,1043,32,0,hospital_168,809,S_160,1416
35915,-37.67683029,145.0267944,2 Ash Street,THOMASTOWN,2520000,house,2009,4,1,2,SC_062,5882,20007,1169,38,0,hospital_053,2954,S_228,974
219,-37.79541779,144.8935394,11 Shepherd Street,FOOTSCRAY,6744000,house,2008,3,2,1,SC_011,2461,20024,809,17,0,hospital_003,525,S_201,711
37465,-37.646472,145.055493,48  Halter Crescent,EPPING,6880000,house,2015,3,2,1,SC_062,2707,45795,1060,46,0,hospital_053,3484,S_083,1706
32074,-37.736552,145.02645,18 Beatrice Street,PRESTON,6750000,house,2012,3,1,1,SC_047,406,20011,2273,29,0,hospital_090,2086,S_225,1311
10691,-37.792017,144.928059,57 McCracken Street,KENSINGTON,12600000,house,2014,3,1,2,SC_011,1500,20041,292,13,0,hospital_114,351,S_086,538
46812,-37.72137451,145.1517334,2/123 Pitt Street,ELTHAM,4428000,house,2009,2,1,1,SC_051,5357,19987,936,44,0,hospital_075,4425,S_194,898
15319,-37.719596,144.906062,43 Woolart Street,STRATHMORE,10200000,house,2016,4,2,1,SC_082,1602,20033,1373,30,0,hospital_184,2528,S_198,1253
48878,-37.801438,145.065145,1/18 Belmore Road,BALWYN,5057000,house,2016,3,1,2,SC_099,2625,19892,2735,27,0,hospital_064,1687,S_137,929
2741,-37.817215,144.894026,118 Stephen Street,YARRAVILLE,5150000,house,2011,2,1,1,SC_043,3880,19996,390,15,0,hospital_056,2767,S_201,1866
24446,-37.7172699,144.9705353,5 Kiddle Street,FAWKNER,2970000,house,2008,3,1,1,SC_030,2463,19963,908,32,0,hospital_139,2423,S_030,1788
40895,-37.701785,145.048077,59 Prospect Hill Drive,BUNDOORA,6240000,house,2014,4,2,2,SC_047,4381,19983,3273,31,0,hospital_037,810,S_155,689
37378,-37.641833,145.0213,4 Amalfi Place,EPPING,6840000,house,2016,4,2,2,SC_062,5763,20005,1408,43,0,hospital_053,1164,S_196,1083
20072,-37.793445,144.974957,168 Station Street,CARLTON,9108000,house,2014,2,1,0,SC_008,2097,19975,1828,10,0,hospital_188,1087,S_200,581
30579,-37.757336,144.99107,108 Ballantyne Street,THORNBURY,8650000,house,2011,3,1,1,SC_103,2195,20014,707,23,0,hospital_035,1601,S_105,1307
40138,-37.703315,145.060591,24 Flannery Avenue,BUNDOORA,5590000,house,2013,3,1,2,SC_047,4742,19984,2213,34,0,hospital_037,338,S_155,720
88281,-37.939053,145.048513,74 Chapel Road,MOORABBIN,8610000,house,2010,3,1,2,SC_046,894,19937,1158,38,0,hospital_110,1226,S_069,1298
63289,-37.791402,145.290836,1/4 Niel Street,CROYDON,7360000,house,2015,4,1,1,SC_022,1094,19878,1006,51,0,hospital_164,3595,S_181,1005
91984,-37.983344,145.092626,13 Bundora Parade,MENTONE,5800000,house,2015,3,2,2,SC_003,1395,19864,1794,41,0,hospital_001,1916,S_003,1358
68552,-37.857031,145.024411,48 Stuart Street,ARMADALE,26600000,house,2010,4,2,0,SC_038,2318,19945,451,23,0,hospital_092,840,S_235,529
7733,-37.781207,144.796938,138 Suspension Street,ARDEER,5400000,house,2010,3,1,1,SC_102,3225,20004,2474,28,0,hospital_057,2775,S_130,1992
15574,-37.741627,144.889391,17 Nolan Street,NIDDRIE,9900000,house,2011,3,1,1,SC_082,1659,20036,2845,23,0,hospital_184,1382,S_198,1692
37643,-37.65139771,145.0428009,60 Plowman Court,EPPING,4576000,house,2008,3,2,2,SC_062,3763,20005,1122,43,0,hospital_053,2318,S_229,2655
69940,-37.860623,145.085844,32 Baker Parade,ASHBURTON,9040000,house,2009,3,1,0,SC_042,1926,19848,422,36,0,hospital_098,379,S_112,950
87308,-37.93117,145.009105,11 Imbros Street,HAMPTON,14000000,house,2015,5,2,1,SC_046,2729,19949,1011,27,0,hospital_036,1339,S_088,895
84630,-37.882799,144.992148,129 Tennyson Street,ELWOOD,14400000,house,2010,3,3,2,SC_015,1864,19954,798,17,0,hospital_116,1541,S_133,1093
5975,-37.7778112,144.8215201,1/19 Derrimut Street (Albion),ALBION,11175000,house,2013,3,1,1,SC_102,1173,20004,280,28,0,hospital_174,968,S_080,1103
26306,-37.573459,144.923487,3 Black Range Avenue,CRAIGIEBURN,4668000,house,2015,4,2,2,SC_005,295,40221,3609,45,0,hospital_104,8602,S_178,2467
91816,-37.984525,145.04176,78 Oak Street,BEAUMARIS,16500000,house,2016,4,3,2,SC_079,3940,19865,2074,39,0,hospital_055,1035,S_011,1843
22197,-37.740637,144.957209,195 Bell Street,COBURG,6600000,house,2014,3,1,1,SC_030,1108,19965,571,28,0,hospital_084,1501,S_172,715
41228,-37.703277,145.076462,86 Gleeson Drive,BUNDOORA,7176000,house,2016,3,1,1,SC_047,5650,19984,1071,34,0,hospital_037,1697,S_155,1969
49852,-37.759438,145.092326,113 Yarra Valley Boulevard,BULLEEN,19050000,house,2015,5,2,2,SC_009,692,19935,2797,26,0,hospital_193,2526,S_154,790
7113,-37.781331,144.842929,9 Tribe Street,SUNSHINE,4620000,house,2013,3,1,1,SC_102,830,20021,1193,25,0,hospital_174,1001,S_080,865
66438,-37.78407669,145.331192,49 Lancaster Road,MOOROOLBARK,4420000,house,2009,3,1,0,SC_084,3261,19877,1654,55,0,hospital_113,3218,S_224,2721
85297,-37.883766,145.004707,16 Staniland Grove,ELSTERNWICK,17100000,house,2012,3,2,2,SC_015,2694,19954,352,17,0,hospital_116,452,S_193,377
29825,-37.771028,145.007648,27 Glanfield Street,NORTHCOTE,13080000,house,2011,3,1,2,SC_001,3024,19929,909,16,0,hospital_035,903,S_105,2249
8797,-37.881359,144.755705,11 Mark Court,SEABROOK,5120000,house,2013,4,1,0,SC_092,2704,46468,1471,32,0,hospital_073,6687,S_001,1817
48818,-37.808128,145.031307,9 Queen Street,KEW,13500000,house,2011,3,1,0,SC_083,1424,19904,1551,20,0,hospital_086,1249,S_039,265
90760,-37.968685,145.057083,5 Elman Road,CHELTENHAM,6912000,house,2014,4,1,1,SC_079,2590,19866,316,36,0,hospital_082,915,S_023,1032
19023,-37.684895,144.930661,57 Cuthbert Street,BROADMEADOWS,3960000,house,2012,4,2,1,SC_072,3872,20030,994,36,0,hospital_104,3912,S_153,1097
77817,-37.928699,145.163692,27 Carson Street,MULGRAVE,3144000,house,2013,4,3,2,SC_073,3171,19914,2439,42,0,hospital_065,3862,S_067,2324
2315,-37.80702209,144.8821869,49 Empress Avenue,KINGSVILLE,4480000,house,2009,3,1,1,SC_043,2349,20023,642,19,0,hospital_056,1585,S_201,1557
35738,-37.697334,145.009796,9 Hughes Parade,RESERVOIR,6732000,house,2013,3,1,0,SC_103,4753,20008,330,36,0,hospital_139,2478,S_228,2808
83060,-37.890042,145.2432,19 Graham Road,KNOXFIELD,7400000,house,2016,3,2,2,SC_073,5343,19868,4666,55,0,hospital_002,4430,S_027,1366
36034,-37.67704773,145.0375977,6 Beno Court,THOMASTOWN,5950000,house,2009,3,1,2,SC_062,5078,20007,2086,38,0,hospital_041,2750,S_228,1876
81048,-37.973728,145.198912,24 King George Parade,DANDENONG,5301000,house,2015,3,1,2,SC_112,2054,19889,815,51,0,hospital_018,900,S_183,1658
35836,-37.684436,145.035865,10 Hawkesbury Court,THOMASTOWN,5330000,house,2011,3,2,2,SC_062,5694,20007,1955,38,0,hospital_041,2510,S_228,2110
81349,-37.973568,145.217743,5 Oswald Street,DANDENONG,4440000,house,2013,2,1,1,SC_112,1523,19888,1956,54,0,hospital_033,353,S_183,1086
72227,-37.840527,145.249301,24 Waldheim Road,BAYSWATER,6800000,house,2015,3,1,1,SC_032,3578,19871,1421,46,0,hospital_179,2155,S_139,1569
63123,-37.828708,145.237651,85 Great Ryrie Street,HEATHMONT,7990000,house,2011,3,2,3,SC_032,1938,19871,608,46,0,hospital_105,2013,S_040,2022
69957,-37.861092,145.085763,33 Eleanor Street,ASHBURTON,4680000,house,2016,4,2,3,SC_042,1878,19848,400,36,0,hospital_098,326,S_112,921
4624,-37.846469,144.871834,6A Severn Street,NEWPORT,9825000,house,2012,4,2,2,SC_033,3117,19994,1115,20,0,hospital_141,2479,S_056,2550
28058,-37.793774,144.980142,114 Alexandra Parade,FITZROY,6875000,house,2013,2,1,0,SC_008,2206,19975,1394,10,0,hospital_188,1445,S_200,519
26510,-37.574401,144.932056,31 Royal Terrace,CRAIGIEBURN,3840000,house,2014,4,2,2,SC_005,1024,40221,3209,45,0,hospital_104,8554,S_178,2188
36054,-37.683619,145.032113,7 Salisbury Street,THOMASTOWN,5603000,house,2015,3,1,2,SC_062,5896,20007,1613,38,0,hospital_041,2852,S_228,1798
45644,-37.676397,145.118792,14 Daviesia Drive,PLENTY,14864000,house,2015,4,3,2,SC_051,3619,19985,3205,38,0,hospital_075,3395,S_051,1779
91682,-37.9838028,145.0499268,46-48 Wells Road,BEAUMARIS,20800000,house,2010,4,3,1,SC_003,3712,19865,1354,39,0,hospital_055,464,S_011,1125
35626,-37.707211,145.032148,8 St Vigeons Road,RESERVOIR,6420000,house,2014,3,1,1,SC_047,3492,20009,1994,33,0,hospital_025,1456,S_225,1993
71668,-37.855244,145.241706,57 Chartwell Drive,WANTIRNA,6928000,house,2013,3,1,2,SC_032,4863,19870,2767,50,0,hospital_179,1403,S_226,2274
82913,-37.907966,145.270046,84 Sovereign Manors Crescent,ROWVILLE,6000000,house,2014,3,2,1,SC_049,3678,19868,3667,55,0,hospital_150,3930,S_199,2732
13811,-37.7584877,144.9121552,13 Levien Street,ESSENDON,17760000,house,2008,4,2,1,SC_085,2607,20037,450,20,0,hospital_128,944,S_025,1313
37573,-37.650128,145.056559,59 Calendula Circuit,EPPING,5044000,house,2011,3,2,2,SC_062,2556,45795,929,46,0,hospital_053,3534,S_096,1557
